_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b3),"""@gsdemang - Hi geneve, did you disabled your pop-up blocker? Do check with @CIMB_Assists if there's any downtime currently. Thanks""",MAS,,Tue Jul 29 03:57:12 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b4),"""@swarleycox - Hi Swarley, unfortunately we can't stop the news agency to run the headlines. Thank you for continuous support.""",MAS,,Tue Jul 29 03:54:28 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b5),"""@bacardi_chaser - Hi Ben, could you forward your email to socialmedia.team@malaysiaairlines.com - do you get your luggage already?""",MAS,,Tue Jul 29 03:50:23 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b6),"""@gsdemang - Hi Geneve, is there any specific error message, what payment method you're facing the issue?""",MAS,,Tue Jul 29 03:46:10 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b7),"""@ClionaMoulton @foleyxx - Hi Sarah, do you have the report no? We'll check with our Bali office.""",MAS,,Mon Jul 28 11:58:37 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b8),"""@PKnazek - Hi Peter, thank you for your support.""",MAS,,Mon Jul 28 11:56:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0b9),"""@ac_brite @elee618 - Hi Anne, thanks for sharing. We really appreciate this.""",MAS,,Mon Jul 28 11:05:17 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0ba),"""@elee618 - Hi Elizabeth, thank you for your support. #staystrong""",MAS,,Mon Jul 28 11:03:50 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0bb),"""@Kavichan23 - Hi Kavita, we look forward to see you on board soon. Thank you for your continuous support. Enjoy Penang food!""",MAS,,Mon Jul 28 11:02:38 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0bc),"""@keknaz - Don't forget to ask for Teh Tarik. The best hot drink above the sky.""",MAS,,Mon Jul 28 10:02:03 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0bd),"""@shirleylisa8807 - Hi Shirley, we greatly appreciate your kind support.""",MAS,,Mon Jul 28 09:59:57 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0be),"""@geraldineigou - Hi Geraldine, we've referred your case to our France office.""",MAS,,Mon Jul 28 09:59:31 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0bf),"""@keknaz - Kek Naz, have a great Aidilfitri with your family, send our regards to your grandma. #balikkampunggrandma""",MAS,,Mon Jul 28 09:58:02 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0c0),"""@mattouring - Hi Azmiy, Salam Aidilfitri from all of us at Malaysia Airlines.""",MAS,,Mon Jul 28 09:56:41 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0c1),"""@conniechin - Ho Connie, thank you for your kind thoughtful gesture.""",MAS,,Mon Jul 28 09:55:59 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0c2),"""@_patriciafaria_ - Hi Patricia, could you email us your itinerary at socialmedia.team@malaysiaairlines.com""",MAS,,Mon Jul 28 09:52:11 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983b9b86a0426dfdf0c3),"""@_patriciafaria_ - Hi Patricia, those are travel agency booking reference no. Do you have 5 letter code airline reference no?""",MAS,,Mon Jul 28 09:40:19 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c4),"""@jasonlo1 - Hi Jason, we appreciate your word of encouragement at these tough times. Thank you for all your tweets. It means a lot to us.""",MAS,,Mon Jul 28 09:36:28 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c5),"""@Shamlorenzo - Selamat Hari Raya Aidilfitri Sham for all of us at Malaysia Airlines.""",MAS,,Mon Jul 28 09:31:28 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c6),"""@LeandraLee - Hi Leandra, thank you for your kind thoughtful gesture. This really means a lot to us.""",MAS,,Mon Jul 28 09:30:36 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c7),"""@matlg - Hi Matlg, you may email us at socialmedia.team@malaysiaairlines.com""",MAS,,Mon Jul 28 07:09:01 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c8),"""@DenisGoh - could you DM us your e-ticket no &amp; last name?""",MAS,,Mon Jul 28 07:04:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0c9),"""@nikkhusairie - Terima kasih. Selamat Hari Raya Aidilfitri.""",MAS,,Mon Jul 28 06:49:17 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0ca),"""@PhilippaM6 - Hi Philippa, we appreciate your word of encouragement at these tough times. Thank you.""",MAS,,Mon Jul 28 06:48:24 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0cb),"""@tengkusani - Selamat Hari Raya Aidilfitri, YM Tengku Sani from all of us at Malaysia Airlines""",MAS,,Mon Jul 28 06:21:42 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0cc),"""@DenisGoh - Hi Denise, in which stage do you get the error?""",MAS,,Mon Jul 28 06:07:41 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0cd),"""@iamcoolirish - Hi Gerish, Selamat Hari Raya from all of us at Malaysia Airlines.""",MAS,,Mon Jul 28 06:01:29 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0ce),"""@HayleySkews - Hi Hayley, we appreciate your word of encouragement at these tough times.""",MAS,,Mon Jul 28 05:45:43 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0cf),"""@petragimbad - Hi Petra, thank you very much for your kind words.""",MAS,,Mon Jul 28 05:24:48 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0d0),"""@airline_dude - Your kind words means a lot to us in this difficult moments. Selamat Hari Raya.""",MAS,,Mon Jul 28 05:11:27 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0d1),"""@rugie8 - Hi Rugie, thanks. We are very touched by your kind words.""",MAS,,Mon Jul 28 05:11:00 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0d2),"""@viajesparatorpe - Hi Viajes, your words of support means a lot to us. Thank you very much for your thoughtful gesture.""",MAS,,Mon Jul 28 05:09:27 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c983c9b86a0426dfdf0d3),"""@oversoulzzz91 - Hi Ikhwan, air travel is not recommended for a newborn within the first seven days after birth.""",MAS,,Mon Jul 28 05:02:19 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d4),"""@oversoulzzz91 - Hi Ikhwan, air travel is not recommended for a newborn within the first seven days after birth.""",MAS,,Mon Jul 28 05:02:19 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d5),"""@cmespoulede - Hi Christophe, your words of support means a lot to us. Thank you very much for your thoughtful gesture.""",MAS,,Mon Jul 28 00:41:03 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d6),"""@atinjiha91 - Selamat Hari Raya Fatin. Maaf Zahir Batin.""",MAS,,Mon Jul 28 00:13:46 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d7),"""The Duty to Serve. Selamat Hari Raya Aidilfitri. Maaf Zahir Dan Batin. http://t.co/UxEgPZtZYZ""",MAS,,Mon Jul 28 00:00:08 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d8),"""@Alpen_Geoff - Geoff, the preferred seat fees are applicable to all Economy Class passengers, including Emerald members.""",MAS,,Sun Jul 27 23:50:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0d9),"""@MajolaB - Hi Maria, thank you for your kind thoughtful gesture.""",MAS,,Sun Jul 27 23:41:52 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0da),"""@RSmexxy - Hi Rania, thank you for your kind thoughtful gesture.""",MAS,,Sun Jul 27 23:09:32 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0db),"""@AjayPrabhuQuEST @FinancialTimes -  Hi Ajay, thank you for your support. It means a lot to us.""",MAS,,Sun Jul 27 23:07:52 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0dc),"""Tangan Dihulur Setulus Hati. Selamat Hari Raya Aidilfitri. Maaf Zahir Dan Batin. http://t.co/V8rkriimhi""",MAS,,Sun Jul 27 23:00:04 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0dd),"""@bartelbits - Hi Bartel, thank you very much for your kind words.""",MAS,,Sun Jul 27 22:52:48 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0de),"""@LordCirencester - Hi Coronel, thank you.""",MAS,,Sun Jul 27 22:38:45 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0df),"""@ohoipejal - Hi Ohoi, Selamat Hari Raya from us all at Malaysia Airlines""",MAS,,Sun Jul 27 22:37:17 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e0),"""@MrApril78 - Hi Gervas, thank you for your continuous support.""",MAS,,Sun Jul 27 22:36:38 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e1),"""@GlobalATS - Thanks. We really appreciate this""",MAS,,Sun Jul 27 22:36:06 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e2),"""@12_hajarel - Thanks. We really appreciate this. #StayStrong""",MAS,,Sun Jul 27 22:35:39 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e3),"""[#MASalert] Malaysia secures agreement for international police deployment to MH17 site - http://t.co/HUIWQXl7dx""",MAS,,Sun Jul 27 10:26:25 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e4),"""@char__v - Hi Char, thanks. We are very touched by your kind words.""",MAS,,Sun Jul 27 10:18:58 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e5),"""@Syxkirin - Hi Syxkrin, you've to transit either in Tokyo or Hong Kong.""",MAS,,Sun Jul 27 09:36:13 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e6),"""@edmund1220 - Hi Edmund, thank you for your kind thoughtful gesture.""",MAS,,Sun Jul 27 09:35:39 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectID(544c996d9b86a0426dfdf0e7),"""@SourTit - Hi Nicole, thank you for your kind thoughtful gesture.""",MAS,,Sun Jul 27 08:33:18 +0000 2014,"Kuala Lumpur, Malaysia","<a href=""http://adobe.com"" rel=""nofollow"">Adobe̴� Social</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
