_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544dcff40d0d4d699926cdb8),@ChaoticNation This is a secure link sent regarding your Customer Relations case. If you don't feel comfortable you could call and 1/2,British_Airways,,Mon Oct 20 15:11:48 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdb9),@deliadobritoiu We're sorry you're delayed. The crew going out of hours has been caused by other delays. We hope you had a good flight. ^Sam,British_Airways,,Mon Oct 20 15:11:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdba),"@dhuelsermann We're sorry for the delay to flight BA175, the updated departure time is 19:15, sorry for any inconvenience caused. ^Steph",British_Airways,,Mon Oct 20 15:10:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdbb),@bassetrescuenet Apologies you couldn't get parked! I hope your dog enjoyed his walk. ^Danielle.,British_Airways,,Mon Oct 20 15:05:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdbc),"@Lucygooner Hi Lucy, online check-in is currently suspended for this flight. We hope to make this available later today. ^Gareth",British_Airways,,Mon Oct 20 15:02:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdbd),"@seanadair Hi Sean, have you managed to get through to us? Can we help you at all? ^Danielle.",British_Airways,,Mon Oct 20 15:02:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdbe),@melb8888 We understand you're upset Mel. Reasonable expenses will be reimbursed for the additional time spent in Las Vegas. ^Gareth 1/2,British_Airways,,Mon Oct 20 14:58:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdbf),@melb8888 You can register your claim and upload receipts using the following link: http://t.co/EjYJlwoDwS ^Gareth 2/2,British_Airways,,Mon Oct 20 14:58:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc0),"@Ian__Marshall Hi Ian, we're sorry to hear your flight was cancelled. Glad we were able to rescue you in your time of need. ^Sam",British_Airways,,Mon Oct 20 14:58:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc1),@WalteirLima Please follow us so that we can DM you. Thanks ^Danielle.,British_Airways,,Mon Oct 20 14:57:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc2),@WalteirLima Please can you remove all your posts from public Walteir? This is a data protection issue. We will communicate via DM only. 1/2,British_Airways,,Mon Oct 20 14:57:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc3),"@GaryNVM Hi Gary, we don't status match but if you're flying to those destinations then it wouldn't be long before you hit gold. ^David",British_Airways,,Mon Oct 20 14:55:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc4),"@GaryNVM Hi Gary, unfortunately we wouldn't be able to match that. You'd have to work your way up. We do hope we'll see you on board soon.",British_Airways,,Mon Oct 20 14:54:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc5),@RAeSTimR We'll start swotting up now Tim!! ^David.,British_Airways,,Mon Oct 20 14:46:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc6),@brilldisruptive This is a little frustrating Ana. We'll feed this back to our Lounge Interior Designer for consideration. ^Gareth,British_Airways,,Mon Oct 20 14:46:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc7),"@MsHelenRussell We recognise how frustrating this is Helen. We're still early in the tracing process, but updates will follow soon. ^Gareth",British_Airways,,Mon Oct 20 14:43:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc8),"@debsbres Hi Debbie, if you can send across your booking reference, full name and contact details, we'll be happy to open a claim. ^Gareth",British_Airways,,Mon Oct 20 14:41:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdc9),"@XBeadie You're welcome, we operate 24/7 over Twitter, if you need anything just drop us a tweet or a DM. ^Steph",British_Airways,,Mon Oct 20 14:40:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdca),"@drewmcdevitt No problem at all Drew, you can contact our Sales team on 0844 493 0787 option 2. ^Kayleigh",British_Airways,,Mon Oct 20 14:39:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdcb),"@mattrhodes We hope you enjoyed your flight with us, Matt. ^Stella",British_Airways,,Mon Oct 20 14:34:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdcc),@hurrymurray Hi you may be best to speak with our trade support about this ^Al.,British_Airways,,Mon Oct 20 14:34:29 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdcd),@mrs_frogger Thanks for your wonderful comments about your recent flight back to LHR! We'll pass them on for you. ^Kayleigh,British_Airways,,Mon Oct 20 14:33:15 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdce),@Xof We're sorry for any disruption you've experienced. We do hope you enjoy the conference and we're glad you're on your way. ^Gareth,British_Airways,,Mon Oct 20 14:30:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdcf),"@RenitaSoul Hi Renita, sorry this has taken so long. Can you DM us you Exec number along with your email and D.O.B. ^Danielle",British_Airways,,Mon Oct 20 14:23:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd0),"@ghoztman1 Hi Alexander, please can you follow us so we can send you a DM. Thanks. ^Gareth",British_Airways,,Mon Oct 20 14:22:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd1),"@victoriakenned7 It‰Ûªs disappointing to hear this Victoria, we would be glad to hear any feedback you have ^Al.",British_Airways,,Mon Oct 20 14:19:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd2),"@zenlifeonline Hi, our cases are worked in date order. An agent will be in touch soon but I'm afraid we can't provide a timescale. ^Danielle",British_Airways,,Mon Oct 20 14:18:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd3),"@anthonykieran Hi Anthony, can you remove your ref from your public feed, please. Can you DM your full name and email. We'll take a look.^S",British_Airways,,Mon Oct 20 14:12:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd4),"@sapanbabel Sorry about that, Sapan. We're now following you. ^Stella",British_Airways,,Mon Oct 20 14:11:43 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd5),@funsizedemma Sorry to hear about this we would usually say who is operating the flight when you book through us ^Al.,British_Airways,,Mon Oct 20 14:11:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd6),"@KaluiFR We hope we can welcome you on board soon, Alice! ^Stella",British_Airways,,Mon Oct 20 14:07:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd7),@DianaEphesus open it. I hope you and your little one have a lovey flight tomorrow! (2/2) ^Danielle,British_Airways,,Mon Oct 20 14:07:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd8),"@DianaEphesus Hi Diana, generally teething rings are below 100mls, so you should be fine. It's unusual for the airport to ask you to (1/2)",British_Airways,,Mon Oct 20 14:06:46 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdd9),"@Tony_Marsh1980 Hi Tony, we're sorry for all the confusion! We're sure you felt much better once you got on board! ^Sam",British_Airways,,Mon Oct 20 14:06:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdda),"@C__Villarreal We're sorry to hear this, Carlos. Please find out what to do when your baggage has been delayed http://t.co/gPEiNNpA42 ^S",British_Airways,,Mon Oct 20 14:05:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cddb),@dhuelsermann Sorry you've been set back such a long time Dirk. We're experiencing more delays than usual due to poor weather. ^Danielle,British_Airways,,Mon Oct 20 13:56:38 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cddc),"@Rose0Window DM us your booking reference, full name, home and email address, and we'll take a look for you. 2/2 ^Steph",British_Airways,,Mon Oct 20 13:50:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cddd),"@Rose0Window I'm sorry you're having trouble checking in, have you tried deleting your temporary internet files? If that fails, can you 1/2",British_Airways,,Mon Oct 20 13:50:11 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdde),@BrownieBear17 Our operations have been affected due to storms from the Atlantic. We hope you didn't have to wait too much longer. ^Stella,British_Airways,,Mon Oct 20 13:48:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cddf),"@AntoM83 That is fab Antonio, thanks for sharing, and for your support! ^Steph",British_Airways,,Mon Oct 20 13:46:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde0),"@BrownieBear17 Sorry about the delay Stephanie, we don‰Ûªt have specific reasons at the moment about the reason hope your flight went ok ^Al.",British_Airways,,Mon Oct 20 13:46:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde1),"@scottathomas94 Hi Scott, unfortunately we don't know, keep checking the careers section on http://t.co/i09UKJzrox Good Luck! ^Steph",British_Airways,,Mon Oct 20 13:43:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde2),"@purdie_x We're sorry to hear this, Christine. Please DM your baggage reference, contact number and booking reference, we'll take a look. ^S",British_Airways,,Mon Oct 20 13:42:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde3),"@dodgykipper We'll take a look, and give you a call with the upgrade details. 2/2 ^Steph",British_Airways,,Mon Oct 20 13:40:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde4),"@dodgykipper Not that we're aware of Martin, can you DM your booking reference, full name, home and email address and a contact number. 1/2",British_Airways,,Mon Oct 20 13:40:07 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde5),@craigpb It's disappointing to hear you experienced problems at Gatwick airport. We hope you weren't held up too long. ^Stella,British_Airways,,Mon Oct 20 13:37:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde6),"@SheaWarnes Hi Shea, there's a number of companies available online, I'm sure you'll be able to find one. ^Steph",British_Airways,,Mon Oct 20 13:37:01 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde7),@abubu1986 Children under 16 years don't need photographic ID to travel within the UK. All info can be found here: http://t.co/dZ9Us96TxO,British_Airways,,Mon Oct 20 13:30:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde8),"@Jaybyname We'd love to be able to offer this Jamie, please keep looking out for any career openings on our website. ^Kayleigh",British_Airways,,Mon Oct 20 13:30:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cde9),"@e_b2b_m Hi Emma, we're afraid this is not a British Airways Customer Services telephone number. ^Kayleigh",British_Airways,,Mon Oct 20 13:28:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdea),"@n_cunliffe Hi Neil we're sorry for the long wait time. Please DM the booking refs, and your full name and email address? We'll take a look.",British_Airways,,Mon Oct 20 13:24:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdeb),@borthwick_g Did you have a special meal ordered? Or did you just have no meal served. DM your reference and we'll take a look. ^Danny,British_Airways,,Mon Oct 20 13:23:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdec),"@RobbieGorgeous That's disappointing, Robbie. We're feeding this back for you. Hopefully you'll see an improvement next time you visit. ^Sam",British_Airways,,Mon Oct 20 13:20:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cded),"@drewmcdevitt  Hi Drew, you can use your companion voucher in this way but you would need to speak with one of the sales team to do so. ^L",British_Airways,,Mon Oct 20 13:18:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdee),@James_in_Kent Good to hear you managed to get your 40 winks! Hope you're feeling refreshed! ^Sam,British_Airways,,Mon Oct 20 13:18:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdef),@TalOfer Exciting times! Always great to increase flights to popular destinations! ^Danny,British_Airways,,Mon Oct 20 13:12:51 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf0),@pearsonp69 We're so pleased you love flying with us Paula. We do hope to see you on board again soon. ^Gareth,British_Airways,,Mon Oct 20 13:08:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf1),@robsmallshire We're disappointed to hear this Rob. Concorde is part of our heritage and was very popular with our customers. ^Gareth,British_Airways,,Mon Oct 20 13:07:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf2),"@iainlaw  Hi Iain, we're happy to hear you've been enjoying and relaxing in our Club cabin. Enjoy the rest of your day! ^L",British_Airways,,Mon Oct 20 13:05:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf3),"@hotaviationnews Great pic, thanks for sharing!! ^David.",British_Airways,,Mon Oct 20 13:04:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf4),@RAeSTimR And how many did you get Tim? Anything less than 8/8 and we'll be disappointed!! ^David.,British_Airways,,Mon Oct 20 13:00:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf5),"@SergeReuter Have a look at the end of the page Serge. Under ""About the fare"" section. It gives you more details about the fare. ^Liz",British_Airways,,Mon Oct 20 12:55:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf6),@GANONDORFDIOSDS as to exactly what changes you're looking to make? Thanks. ^David. 2/2,British_Airways,,Mon Oct 20 12:53:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf7),"@GANONDORFDIOSDS Hi Juan, could you DM us your booking ref, email address and contact number. Could you also advise us 1/2",British_Airways,,Mon Oct 20 12:52:22 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf8),@JaniLDN Thanks for your tweet Jani. We're delighted to have played our part once again in supporting a great cause. ^Gareth,British_Airways,,Mon Oct 20 12:49:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdf9),@ghoztman1 Please could you do this via a DM as opposed to a public post. Thanks. ^David. 2/2,British_Airways,,Mon Oct 20 12:48:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdfa),"@ghoztman1 Hi, for data protection could you confirm your full name and the first line of your address. 1/2",British_Airways,,Mon Oct 20 12:47:39 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdfb),@jamesg_photo Looks like a great day to be in the sky James. We hope you enjoyed your flight from Frankfurt. ^Gareth,British_Airways,,Mon Oct 20 12:46:50 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdfc),@Timo67 We recognise a delay is frustrating Timo. Have you completed our webform for Customer Relations? ^Gareth,British_Airways,,Mon Oct 20 12:44:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff40d0d4d699926cdfd),@BrentPaeshuys That's great to hear Brett. I will pass your comment on. Enjoy the rest of your day. ^Liz,British_Airways,,Mon Oct 20 12:40:09 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926cdfe),@CL10UDS Have a great flight to Chicago James and we hope you enjoy the First class hospitality. ^Gareth,British_Airways,,Mon Oct 20 12:39:51 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926cdff),@KateyWhitey Thanks for your lovely comments Kate. We're proud to support such a worthy cause. ^Gareth,British_Airways,,Mon Oct 20 12:38:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce00),@dhuelsermann I'm sorry about the delay Dirk. Hopefully you will get away soon. ^Liz,British_Airways,,Mon Oct 20 12:36:20 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce01),"@CFitzgerald23 Hi Chris, we're sorry to hear this. We'll get this fed back to our Engineering team. Please accept our apologies. ^David.",British_Airways,,Mon Oct 20 12:35:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce02),"@SchmidtArne Hi Arne, you can add the Avios by logging into your account. Have you tried adding the ticket numbers? ^Gareth",British_Airways,,Mon Oct 20 12:33:26 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce03),@ReneMichelle416 If you wish to write in that's fine. You can use this link. Thanks. ^David. 2/2 http://t.co/PIvLoI9PdU,British_Airways,,Mon Oct 20 12:32:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce04),"@dhuelsermann Hi Dirk, sorry about the delay this must be frustrating hope you‰Ûªre on your way soon ^Al.",British_Airways,,Mon Oct 20 12:31:21 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce05),@Little_Lumen It was our pleasure Rachael. We're so glad Danielle was able to resolve this for you. ^Gareth,British_Airways,,Mon Oct 20 12:30:56 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce06),"@ReneMichelle416 We're sorry to hear this Rene, we take all feedback seriously, including anything regarding our oneworld partners. 1/2",British_Airways,,Mon Oct 20 12:29:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce07),"@airberlin Hi Guys, fancy seeing you here! ^Danny",British_Airways,,Mon Oct 20 12:28:49 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce08),@Tiger_Totty We'll do our best to help you Clare. Just keep checking as availability can be released at any time. ^Gareth,British_Airways,,Mon Oct 20 12:26:48 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce09),"@demi_noirjuif  Hi, we're following you now but you'll need to follow us back before we can DM. Please let us know how we can help. ^L",British_Airways,,Mon Oct 20 12:25:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0a),@a_breytenbach then let us know and we can check this for you. Thanks. ^David. 2/2,British_Airways,,Mon Oct 20 12:24:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0b),"@a_breytenbach Hi Albertus, we're not sure about this. If you reach a point where you think you should have received something 1/2",British_Airways,,Mon Oct 20 12:24:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0c),"@robinrimbaud   Hi Robin, we do offer some services as part of our Club offering sorry for any inconvenience ^Al.",British_Airways,,Mon Oct 20 12:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0d),@hutchcomms Hi James are you on another flight? ^Danny,British_Airways,,Mon Oct 20 12:19:44 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0e),@LouisaLawes There's no better way to celebrate than with champagne Louisa. We do appreciate your continued support and loyalty. ^Gareth,British_Airways,,Mon Oct 20 12:19:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce0f),@MariusMR That's a great start to your week Marius. We hope you enjoy the upgrade. ^Gareth,British_Airways,,Mon Oct 20 12:18:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce10),"@MarkFosterSwim Hi Mark, we're delighted you're travelling with us again. We hope the summit in Dubai is a great success. ^Gareth",British_Airways,,Mon Oct 20 12:15:56 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce11),@XBeadie  Hi this would all be included in the price quoted but may be cheaper without depending on availability ^Al.,British_Airways,,Mon Oct 20 12:14:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce12),@stack72 To Fly To Serve is our motto Paul and today we're delighted to be serving you  profiteroles. Enjoy! ^Gareth,British_Airways,,Mon Oct 20 12:14:02 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce13),"@helloyoufool Hi, can we take your booking reference, full name and email address via DM please? We can then look at this for you. ^D.",British_Airways,,Mon Oct 20 12:13:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce14),"@tashreed Hi Natasha, do you have a case reference number? If you do, please DM it so we can look into it further. ^Stella",British_Airways,,Mon Oct 20 12:05:14 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce15),"@louisewallace8 Hi Louise, sorry about this is there anything we can help with? ^Al.",British_Airways,,Mon Oct 20 12:04:51 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce16),"@HolmesSteffy We'll keep our fingers crossed for you too Stephanie, I wish you a speedy recovery! ^Danielle",British_Airways,,Mon Oct 20 12:04:42 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce17),"@henrichcr Hi Charles, very good advise ‰ÛÒ we will make sure this is fed back! ^Al.",British_Airways,,Mon Oct 20 11:59:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce18),"@mikevanis Hi Mike, our systems only update with a reason for delay after 24 of the date of the flight. We're sorry we can't help today. ^DE",British_Airways,,Mon Oct 20 11:56:19 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce19),"@KBlackz87 Hi Kyle, we'll look forward to welcoming you, on one of our flights soon. Have a good day ^Danielle.",British_Airways,,Mon Oct 20 11:53:16 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce1a),@BHXGeek Great picture! Thanks for sharing with us. Have a good day. ^Danielle.,British_Airways,,Mon Oct 20 11:50:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544dcff50d0d4d699926ce1b),@BigMadKev Sorry for any inconvenience caused Kev! I can understand why this is a problem. I will feed this back. ^Danielle.,British_Airways,,Mon Oct 20 11:48:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
